business_id,destaque
qPkyjuQyKMrHkbs2pGg7PQ,0
ebCjCmlO_M8ZFfyDr-s3hQ,0
WkdIxfgIj-iH1OL4YJ6oFQ,0
dpxdzXdR0eGTU4Yq268b0g,0
F9EYLJPLZhjK4k24V7FRrA,0
UsKmYp0m8VYWM96tkGm2vQ,0
lMh0V6fg0Kg2JyY2k2PA_g,0
0D9lIWjTExTIa1Ge5iz0gQ,1
r6bvqwhWy73SgyK_w8Y5Lg,0
DnePvvh3fzo0oH8GB2ChUQ,0
Zm18B-Az9RYwfb1_zWPsbw,0
TMn3xLDiI9_y-AgTYb1gSA,0
vKA9sIqBcW0UlTKGhFwv1w,0
Da1wKWu_ma26i71GKtWDrw,0
PgPw-6YU3Hny5nQx2qkzUg,0
HtUFTQs-OYoCy-nOQPxy9A,0
5aeOewSy4RiI8sLLWpeNGA,0
IbRnltutQjHRIQJ4UQUL4g,0
XNdrlPbsSa1EL-n_i020kg,0
7i0kkZ79MMkI59qCGilltQ,0
fMQnS9zu00-AfOcBypwgiw,0
jDSs2ahB2gqOZPuCdg-Q0A,1
1YNONDlsPqeV26qWPfigjg,1
F47xlDVkv7k8uNRZib6jWA,1
L3JjFFoG-RC9RDHZAYX3qA,0
UyuZdykv7XBAUftkNC6YiQ,0
OOmcDbzEyGryhkc98BCElA,0
Nd43aq2UA-t8NuZvej1VvQ,1
PCwhrIw0Jfg8UOckV1j4Zg,0
v7bSnWkzUgJxc1jt75oOtA,0
r971snuyJm8adl5QjqxHow,0
8AnQLZau775I1acTSSVh_Q,1
4f40xMKc7jGmYEl7am_fBg,1
NxpaDfYm8OB14Zw9QDFejA,0
FZ67u0gpFwM9i0NFTLmqyQ,0
eM2QVMqNLzAHybJBI1EE5w,0
xAfI6C3PfzWlj3qENfib9Q,0
iQt5GjKR6oOk0bYeCesK9A,0
cjouKnRESEPbP2RRoKPVkg,0
TX2lrSnnb6I9DP_k4gq-rw,0
ui-48FWXEXE6_o5guOQvcA,0
8KYOCZG52i2l6zkF4rtuZg,0
yXgSKKxG4LDHXzpESmD-tw,0
PsYU8cEDE3oewzKCyVt5bw,0
Qb0oYWeC34wGO3NsP6c0ZA,0
noO8X_95zL7kc10QKL7xkQ,0
zZWWfpiXs08rhDHzIsLOtA,0
x4S4qoNUJjNEdYrO_ENi1Q,0
S-Fd0YmQfiO2g0L24qlkNA,0
Qh0Kc20gnfI6CpLdjyRHEA,0
Pkb75Ma72lVTiLQoqHQkqQ,0
wcZiDpDRcFnH3hhGXHZrDA,0
dizdLoOk0GMaSS_qQAuklQ,0
K3NW8TEu4QRQvFvHer8v4A,0
aTRWqBjDANh3dydssZ3PkA,0
lN5TlKIjcQIaOICgLFr-XQ,0
9-Lipa9HiHL_EAfeDfPq1g,0
PjWSDjJKFggNz9suq2Y4jQ,0
_440MLqL4gEIKnkD5aKqxQ,0
O6yv0NuFPgannTMe0LHZxg,0
6ch7RS7jSTXbUDipApanIQ,0
qqU3d8IpcIw2BJrsGxSL9Q,0
TcHDo5zgp2n4k9tkO4EvuQ,0
bLNbyxYP9WFZ2K-kt7tmTQ,1
pFCU_1SI56bB3sOLEPNf_A,0
7zW2T9P0kgzO11F30HWvjg,0
i4VFBXkPMq70LHdBrt2teA,1
rO77pOx3oQdzAhxFgxwyHQ,1
zTlAw7R1_MxikX-dX1ydig,0
OBJGQdn4N6jzkEaKpo3JnQ,1
lmb-umeBtTVSXil0Bf96Fw,0
-rKuAcB5suEWKhcUiqr13w,0
wQMw6kc24uUQqqUGxe3Ztg,0
221yhLSs8tK2Cn_mxCX9dQ,0
_GVMXh1dGBETWOaXm0CZwA,0
Ir4zL3MF7LX7b46qXn5WWQ,0
1wbG3HVn9c2abfAdrM0jAQ,0
YFamMJYgBmsFKj6x6xR_jg,0
s6IPjR2nSJqhXcGJ49Ckiw,0
8bsa0pZKIZPsaiZndHLQIA,0
a8uuOGWdjVWRCIXoQGVkIA,0
osUkmkJxdbOppiw3trv2mA,0
bAszaQnDHg_Z2y0HbhLcyA,0
gHmkE8VoNjJZDLVdTpJPOw,0
JbGGAiJxx8dnpF7IzAPqYA,0
Ass2GxaD7nTes1-jSY3IVA,0
DvF-xOyB_3oU-Sy0iLXz6A,1
fPAEwObahvI01QBFv0-rbQ,0
qcOXimJzxK9S1L0OhCwzPg,0
l_hdzCRLPOaHSmO5hxKNHw,1
GIF-mBDilH8yo8rwF6j-pg,1
DeF3izRhyo0UPB0ZX_tC7w,0
Vzm-IO2r4YdwKB0ke3u0ZQ,0
MSPxscoI0criVI1EhBmf5A,0
CVEFqoWc2azMDsyEesMSZQ,1
bM1upMzv7Xl-qElyxp0OKA,0
yBPvOaqLmkaNqzV3KasKJQ,1
lxl0KqBMi04BH2HdWyqzpg,0
M8S7poDhCIzqQx1--GB-ww,0
slguVsd_fIXyTkYQXNmANw,0
ljumuqL6nzWVmnflchevcw,0
C2zIZ9LRUsYvpbYyuESedA,0
b0TEf4hhr1FZwYRJLTJrPQ,0
dMGT_S059U8hzMWxdf90SQ,1
gyFYZV4b_9TxG1ulQNi0Ig,0
oQ5IFGtNDyk0jyjWWcow4A,0
RYha10Ic8AbHqJ9K08SOag,1
C9YQJ2eOkNjIRuZmthvyMw,0
SlRv-0ABNrY2i7wCk59sMA,0
Dl2vgi5W_nbe-A97D0zgfA,0
EaODYFajixCNJde57Bmyxw,0
PRs2xKtzwL7YOBK1CFDKYA,0
E-vu0s9o0AUcWZPRENEEeg,0
fXX7tShEq8eUDJBjCZd9zw,0
jBQXyz5yS10X6UvA9kj0Pg,0
MUxSmldyjEah8PSBj1a2lg,1
zUkSnzgrdLoBiEySRppyJw,0
cr__ihwxDQ7hyq2ZfX172Q,0
qfcNdzWyYLh3F0YYMjo0mg,0
VAikmq9dBuKjucPXip6nfg,0
Ewm7SE3w242jbEEAJJIr0Q,0
F9h98ZFHLCHG7SdVbXMz0g,0
USQVH86LrzJjlwHsoYXExA,1
wS2nBT4BUX-6Y3FHYDonFQ,0
Kkpnsw5cuUwySbSKYUl7Iw,0
yGkxaKpxVKsRq0CG0v1wtg,0
xEvMKCbxzssjdZLqT6ykOQ,0
7NaoYUOJ3HAPKMt3aF91hw,0
7tIM2w1Y6QWroJSxUq6-Ew,0
GhTh08iHJGMgkXBqiAHKcA,0
FYWbBFMAoIKuQlbUcBa9Zw,0
g7llIHPigyoEhnM1Yku_NQ,0
WogiZ8xBIzk9nvkrnhRejQ,0
7aN34Xk5I09sdzZlpyYKhg,0
SLS_Ld3nVj91JJGks1yOTQ,0
xFZ6VJiOGzox86Wan-zv2w,1
-OLU6r79cKnyPGLi-dvqDw,0
ZNk4hO2EOVoSKcCBSwH-yw,0
eyrT84zf4NKs-Zv84O-6DA,0
XlvpNPAZnzm-DJmKYmK2nQ,0
4h0JeXtiLaqqpB-9-V7few,0
yf1awJ2cVp0AmqYMOc671w,1
xLy6hAIyfva7fGuRrhI0dg,0
4ZRd3oBKR6z1Fk4C25aD-A,0
bqGTNJJSM8Y1ve98Ns0Eiw,0
kbvctH_jtP1FtWHO8SldcQ,1
gv7P6zobjlG0YKlhbgDnSQ,0
tHlJKmUECTlj2amcGG0TOQ,0
kD05qsPROIFoEhgQIp_Vig,0
VIP5_HoBm98wcJPwz0lZjg,0
GkrElnysLT5iWSEbqcVkzg,0
M_BPbMR_wiswNsPYldiy8w,1
fsQGhlcaXNskiyFAcYOtNQ,1
UQFPNgu2YSoeQr937rlxNQ,0
_E6k0HTgn5F4ISeDuYjQeQ,0
9b40Hn_R4bODr3N-AHtWZw,0
PtJebh1NRehS1xbFL5mS1Q,1
jqvVB8AezYhCuVinJf5fWA,0
ndcCAM9tdKUlj4F2kuhQMw,1
nUlqFjAQK2Ql2NEbB0ITDw,1
nDn2h-_c7Xk4UwM0aiXZlw,0
Ngk84Ax1tXgpoJFEGxot3w,0
22AFh7B89LqoJVEk92AxKg,0
GkLm6r22CwKZvE6VGN5Vjw,1
Qo9eOPkcz-CbRi35xzNwLg,0
PREGU-o21vxhIgJ8W942sQ,0
kypSYO9f73uGnIQY8J63RA,0
rElVzlHf_zxWeOCj8Vj_iw,0
4na5CBQqyWq896-8qOpQ9g,0
DwG7_vYztZP-AMXEIvGgFA,1
wYZoSBvIbJWvDl-ruZwJ7Q,0
Tnb6PrHLSpNqmCiIMsu7cA,0
PBYtC12Vvm5rwTh4zexcVg,0
